,tipo,descricao,likes,comentarios,shortcode,id,time,hora,dia,semana,inter
131,Coleção,"Após o anúncio da vitória de Luiz Inácio Lula da Silva (PT), o ministro do Clima e Meio Ambiente da Noruega, Espen Barth Eide, afirmou que o país vai retomar com a ajuda financeira para promover ações de prevenção da Amazônia. Principal doadora do Fundo Amazônia, em 2019, a Noruega suspendeu o apoio por causa do aumento do desmatamento e das ações do governo de Jair Bolsonaro (PL) vistas como prejudiciais ao meio ambiente no país.

""Houve um aumento maciço do desmatamento sob Bolsonaro, o que tem sido muito preocupante. Todo mundo preocupado com o clima viu dolorosamente como ele desrespeitou completamente os antigos acordos e promessas"", explicou o ministro Espen Barth Eide.

Leia a matéria completa em uol.com.br/ecoa

📸 Jiri Hrebicek/Getty Images
📸 Reprodução
📸 Nilmar Lage/Greenpeace
📸 Getty Images
📸 Carla Carniel/Reuters

#EcoaUOL #UOL #FundoAmazônia #Preservação #Lula #Eleições #Noruega",4350,206,CkZON1NoAtk,2961460753114073956,2022-10-31 19:00:54,19,2022-10-31,0,4556
132,Vídeo,"Informação do colunista @chicoalvesrio:

Em vídeo, o PRF Ricardo Torres aparece dizendo que recebeu uma ordem (supostamente para desocupar a estrada) e pede aos caminhoneiros: “O que é que eu faço da vida? O que vocês me orientam para a gente interagir e encontrar a melhor solução”.

O vídeo dessa abordagem está sendo bastante compartilhado em grupos de mensagens de policiais rodoviários, que reagem indignados. Muitos apontam irregularidades flagrantes na negociação. Ao avisar das fotos, o policial joga por terra o trabalho da inteligência, que deveria ser feito sem ser notado. 

Quando diz que não vai notificar - ou se, multar - os caminhões que fecharam a via ele está prevaricando e prejudicando o trabalho de outra equipe que pode ir ao local para cumprir o dever que ele não cumpriu. Além disso, o tratamento dado aos manifestantes foi considerado excessivamente cordial.

#uol #uolnotícias #política #caminhoneiros #PRF #polícia #manifestação #UOLEleições2022",48979,7290,CkZMEKdj8Wp,2961451292642231721,2022-10-31 18:42:29,18,2022-10-31,0,56269
133,Vídeo,"O colunista do UOL Josias de Souza afirmou nesta segunda-feira (31) que Luiz Inácio Lula da Silva (PT) pretende derrubar o Orçamento Secreto em seu governo, mas, ao mesmo tempo, manter o centrão como beneficiário dessa verba, desde que o Executivo possa ditar a destinação dos recursos. 

De acordo com Josias, Lula e o PT contam com o auxílio do STF (Supremo Tribunal Federal) para conseguir derrubar o Orçamento Secreto. 

➡️ Leia a matéria completa em #UOL! 

#UOLEleições #uol #uolnoticias #eleicoes2022 #lula #orcamentosecreto #pt #centrao #camaradosdeputados",22262,915,CkZHi_XDEXs,2961431420793013740,2022-10-31 18:03:08,18,2022-10-31,0,23177
134,Coleção,"Menos de 24 horas após a vitória nas urnas, Luiz Inácio Lula da Silva (PT) teve seu primeiro encontro como presidente eleito do Brasil com um chefe de Estado estrangeiro. Ele se reuniu nesta segunda-feira (31) com Alberto Fernández, presidente da Argentina e amigo de longa data, que chegou pela manhã a São Paulo.

Além de Fernández, diversos líderes mundiais parabenizaram Lula pela vitória nas #Eleições2022. 

➡️ Arraste para o lado para ver o que disseram.

📷 REUTERS/Carla Carniel

#uol #uolnoticias #noticias #eleições2022 #lula #eleições #politicos #lideresmundiais #brasil",16791,1067,CkZGHRKOTmW,2961425117713349014,2022-10-31 17:50:06,17,2022-10-31,0,17858
135,Coleção,"Novos rumos? 

Após o anúncio da demissão de Caio Coppolla nessa segunda (31), a Jovem Pan fez novos cortes em sua equipe, como apurado por nossos colunistas @feltrinoficial e @fefito. Augusto Nunes e Guilherme Fiuza não fazem mais parte da equipe da emissora. 

Segundo informações dos colunistas, após a derrota de Jair Bolsonaro na eleição presidencial, a Jovem Pan está buscando um tom mais moderado para o próximo ano. 

Em comunicado oficial, o grupo garantiu que as demissões foram de comum acordo.

#splash_uol #uol #jovempan",25751,3255,CkZD_2muQ63,2961415812071100087,2022-10-31 17:31:36,17,2022-10-31,0,29006
136,Imagem,"Reportagem da @jornalistacarla_araujo:

""O presidente Jair Bolsonaro (PL), derrotado na eleição de ontem (30) pelo ex-presidente Luiz Inácio Lula da Silva (PT), passou a manhã desta segunda-feira (31) reunido com ministros e auxiliares no Palácio do Planalto.

De acordo com um auxiliar do presidente, ainda não há uma definição do tom do discurso do presidente após a derrota. Há em estudo a possibilidade da produção de algum tipo de documento apontando 'supostas irregularidades' na eleição de ontem. Um auxiliar afirmou que, caso Bolsonaro questione o resultado, isso acontecerá por meio legais 'dentro das quatro linhas da constituição'"". 

📷 MAURO PIMENTEL/AFP

#uol #uolnotícias #bolsonaro #lula #eleições2022 #uoleleições2022 #política",14406,1651,CkZCuj-yHsm,2961410225796053798,2022-10-31 17:20:30,17,2022-10-31,0,16057
137,Vídeo,"O presidente da França, Emmanuel Macron, ligou para o presidente eleito do Brasil, Luiz Inácio Lula da Silva (PT), e compartilhou um vídeo do momento nas redes sociais. Na chamada, o francês felicita o brasileiro e diz que a eleição de Lula é ""uma notícia formidável"". 

Lula agradeceu e disse estar muito feliz ""porque conseguimos resgatar a democracia"". Macron foi um dos primeiros líderes mundiais a parabenizar Lula após a vitória. Um dos principais e mais influentes líderes do cenário político mundial, Macron também tem um histórico de desentendimentos com o atual presidente Jair Bolsonaro (PL).

🎥 Twitter / @EmmanuelMacron

#uolnotícias #uol #uoleleições2022 #eleições2022 #lula #macron #frança",101631,3786,CkY_W5rjmHG,2961395405688824262,2022-10-31 16:51:35,16,2022-10-31,0,105417
138,Imagem,"O senador Flávio Bolsonaro se manifestou hoje pela primeira vez após a vitória do ex-presidente Luiz Inácio Lula da Silva sobre o pai dele, o presidente Jair Bolsonaro.

Flávio é o primeiro dos filhos de Bolsonaro a se pronunciar após o resultado da eleição. Carlos, Eduardo e Jair Renan ainda não falaram nada, apesar de terem presença forte nas redes sociais.

O presidente Jair Bolsonaro ainda não ligou para Lula nem se manifestou publicamente após a derrota. Ele é o candidato que mais demora a reconhecer o revés nas eleições ao menos desde 2002.

📷 Evaristo Sá/AFP

#uol #uolnotícias #fláviobolsonaro #famíliabolsonaro #bolsonaro #eleições2022 #uoleleições2022",19032,3893,CkY93-yrLo0,2961388882826672692,2022-10-31 16:38:06,16,2022-10-31,0,22925
139,Coleção,"👉 Siga @universa_uol, a plataforma do @uoloficial para mulheres que transformam o mundo

Luiz Inácio Lula da Silva (PT) foi eleito presidente da República neste domingo (30), derrotando o candidato Jair Bolsonaro (PL) no segundo turno. Também impulsionado pelo decisivo voto do eleitorado feminino, o petista volta ao Palácio do Planalto depois de uma campanha em que o tema de gênero se destacou. 

➡️ O que as mulheres podem, então, esperar do novo governo? Arrasta pro lado pra ver as propostas de Lula. 

🔗 Leia mais no site de @universa_uol

📸: @ricardostuckert
📸: Lúcio Távora/Folhapress
📸: Alan Marques/Folhapress

 #uol #uolnoticias #noticias #lula #eleições2022 #eleições #lulaeleito #mulheres #direitodasmulheres #governo",19298,1246,CkY2MlVvRL1,2961355114234581749,2022-10-31 15:31:01,15,2022-10-31,0,20544
140,Imagem,"Reportagem de @jamilchade_oficial: 

Poucas horas depois da vitória de Lula para mais um mandato como presidente, o governo da Noruega anuncia que vai retomar a ajuda financeira ao Brasil para reduzir o desmatamento no país. De acordo com fontes em Oslo, o governo escandinavo enviará um negociador ou até mesmo uma equipe para tratar com Lula o restabelecimento da cooperação para garantir que as taxas de desmatamento sejam reduzidas.

Para a imprensa norueguesa, o ministro do Clima e Meio Ambiente, Espen Barth Eide, também confirmou a notícia. ""Conversaremos com a equipe dele (Lula) para preparar as formalidades e montar uma estrutura de gestão"", disse. ""Há quantias significativas congeladas em uma conta no Brasil no Fundo Amazônia, que podem ser desembolsadas rapidamente"", disse Barth Eide, em entrevista ao NTB. 

Os dois países tinham estabelecido o maior fundo de cooperação internacional durante o governo Lula, com mais de US$ 1 bilhão e administrado pelo BNDES e instituições em Oslo. Mas, em 2019, o governo de Jair Bolsonaro colocou novas exigências que acabaram levando a Noruega e a Alemanha a encerrar a transferência de recursos.

📷 João Ramos de Matos Filho

#uol #uolnoticias #fundoamazonia #amazonia #noruega #lula #eleições2022 #eleições #desmatamento",28572,1076,CkYy72oI3JL,2961340770426253899,2022-10-31 15:02:31,15,2022-10-31,0,29648
141,Vídeo,"""Que alegria vê-lo!"", disse Alberto Fernández, presidente da Argentina e amigo pessoal de Lula ao encontrar o presidente eleito, em São Paulo nesta segunda-feira (31).

Fernández foi um dos primeiros chefes de Estado a cumprimentar Luiz Inácio Lula da Silva pelo resultado das eleições. ""Todo meu amor, minha admiração e meu respeito, querido companheiro"", escreveu o argentino em uma publicação nas redes sociais.

🎥 Twitter / @alferdez

#UOLNotícias #UOL #UOLEleições2022 #uoleleições2022 #Lula #AlbertoFernández #Argentina",78751,5830,CkYxn6cJSKw,2961335002083959472,2022-10-31 14:51:33,14,2022-10-31,0,84581
142,Coleção,"👉 Siga @universa_uol, a plataforma do @uoloficial para mulheres que transformam o mundo

O cargo de primeira-dama é lembrado pela atuação das mulheres que o ocupam em ações de assistência social. Quem inaugurou isso foi Darcy Vargas, mulher de Getúlio Vargas, em 1942, quando criou a LBA (Legião Brasileira de Assistência). O objetivo era ""promover a proteção à maternidade, à infância e à velhice, o incentivo à educação e a atenção à saúde e à habitação popular"".

Com o resultado da eleição de Lula (PT) no domingo (30), a próxima a ocupar esse cargo é a socióloga Rosângela Silva, a Janja. Apesar de não cravar quais serão seus projetos, deu algumas pistas ao longo da campanha sobre o caminho que deverá seguir. Passe para o lado e veja 👉 

🔗 Leia mais no site de @universa_uol

📷: @janjalula

#UOL #UniversaUOL #Eleições2022 #Eleições #Política #Janja #Lula",44144,2557,CkYvYOEolT2,2961325127559697654,2022-10-31 14:31:26,14,2022-10-31,0,46701
143,Vídeo,"Aliado do presidente Jair Bolsonaro (PL), o deputado federal eleito Ricardo Salles (PL) reconheceu a vitória do presidente eleito, Luiz Inácio Lula da Silva (PT), no segundo turno das eleições.

""É preciso levar em consideração que metade do país não o queria como mandatário. Consequentemente, ele precisa convencer essas pessoas de que o projeto que ele trouxe ao poder é de conciliação, e não de divisão"", disse o ex-ministro do Meio Ambiente em entrevista ao UOL News. ""Não há o que espernear"", disse.

#uolnoticias #uol #lula #uoleleições2022",12908,1850,CkYq-n0DFBO,2961305776306278478,2022-10-31 13:53:33,13,2022-10-31,0,14758
144,Vídeo,"O repórter português Pedro Bello Moraes foi insultado ao acompanhar a movimentação entre apoiadores do presidente Jair Bolsonaro (PL) no Rio de Janeiro após a derrota para Luiz Inácio Lula da Silva (PT) e teve de encerrar mais cedo a entrada que fazia ao vivo. 

O jornalista ouviu que a emissora era um ""lixo"", entre outros xingamentos, e teve que esclarecer que era da emissora portuguesa, e não brasileira. ""Estamos a ser completamente insultados"", disse, sob gritos das pessoas que o cercavam. ""Vamos acabar, vamos acabar"".

🎥 Twitter / @PedroVieira_25

#uolnotícias #uol #UOLEleições2022 #eleições2022 #lula #jairbolsonaro #jornalismo",33350,8777,CkYjNNaD9JL,2961271594373075531,2022-10-31 12:45:44,12,2022-10-31,0,42127
145,Vídeo,"O presidente Jair Bolsonaro (PL) deixou o Palácio do Alvorada na manhã desta segunda (31), ainda sem se manifestar oficialmente sobre a derrota para @lulaoficial (PT), mais de 13 horas após o resultado das urnas. 

Existe a expectativa de que ele fale nesta segunda-feira, mas a agenda oficial segue em aberto. Desde ontem, Bolsonaro ficou isolado e em silêncio no Palácio da Alvorada. Por volta das 9h30, o candidato derrotado deixou o local em direção ao Palácio do Planalto em um comboio de quatro carros.

➡️ Leia mais em uol.com.br/confere

#uol #uolnotícias #jairbolsonaro #bolsonaro #uoleleições2022",50063,3276,CkYagZSDmYa,2961233330375124506,2022-10-31 11:30:06,11,2022-10-31,0,53339
146,Coleção,"Luiz Inácio Lula da Silva (PT) foi eleito presidente da República pela terceira vez. O petista superou o presidente Jair Bolsonaro (PL) no segundo turno. Esta é a quinta eleição do PT para a chefia do país —sempre em segundo turno— e a primeira vez que um presidente no exercício do mandato perde a reeleição.

➡ Deslize para ver imagens das comemorações.

📷 @ricardostuckert, REUTERS, Nelson Almeida / AFP, Sergio Lima / AFP, Caio Guatelli / AFP

#uol #notícias #eleições2022 #UOLEleições2022 #lula #bolsonaro",12207,747,CkYY5ZqoiG1,2961226252681355701,2022-10-31 11:14:59,11,2022-10-31,0,12954
147,Vídeo,"Luciano Hang está com o perfil barrado no Twitter por ordem do ministro Alexandre de Moraes desde o dia 25 de agosto, após ser investigado pelo STF por compartilhar mensagens de cunho golpista em um grupo de WhatsApp.

Em busca avançada por termos correlatos ao tema no perfil de Musk, não existe menção do bilionário à Constituição do Brasil nem ao ministro Alexandre de Moraes ou a Luciano Hang.

➡️ Leia mais em uol.com.br/confere

#uol #uolnotícias #lucianohang #elonmusk #stf #alexandredemoraes",2984,95,CkYU5sIj23F,2961208680324754885,2022-10-31 10:40:37,10,2022-10-31,0,3079
148,Imagem,"Após a derrota do presidente Jair Bolsonaro (PL) nas urnas, caminhoneiros bolsonaristas fecharam trechos de rodovias em pelo menos cinco estados para contestar o resultado das eleições. 

Vídeos compartilhados nas redes sociais e informações oficiais das concessionárias das estradas apontam a ação dos manifestantes no Rio de Janeiro, Mato Grosso, Santa Catarina, Rio Grande do Sul e São Paulo, após a vitória do presidente eleito Luiz Inácio Lula da Silva (PT).

A Via Dutra foi fechada nos dois sentidos na manhã de segunda. A via é a principal ligação rodoviária entre os estados do Rio de Janeiro e São Paulo.

📷 Reprodução/Redes sociais

#uol #notícias #eleições2022 #UOLEleições2022 #lula #bolsonaro #caminhoneiros #paralisação",14412,3109,CkYOFfbIkLb,2961178704985866971,2022-10-31 09:40:31,9,2022-10-31,0,17521
149,Imagem,"Derrotado nas urnas por Luiz Inácio Lula da Silva (PT), o presidente Jair Bolsonaro (PL) perderá em 2023 a prerrogativa de foro por função —por força do cargo, toda e qualquer ação envolvendo o chefe do Executivo precisa ter relação com o mandato e tramitar no STF (Supremo Tribunal Federal). 

Com o fim do mandato iniciado em janeiro de 2019, processos em curso que envolvem Bolsonaro podem descer para as instâncias ordinárias, e o atual governante ser julgado pela Justiça comum —o que aumenta as possibilidades de responsabilização penal.

Além disso, novas ações poderão ser movidas por procuradores ou promotores pelo país, a depender da natureza do crime. 

Bolsonaro pode ter que lidar também com o fim do sigilo de cem anos imposto a vários decretos presidenciais editados durante o mandato. Essa foi uma promessa de campanha de Lula.

🗳️ Eleição é no UOL: apuração em tempo real, bastidores e as melhores análises.

📷Eduardo Anizelli/Folhapress

#uol #notícias #eleições2022 #UOLEleições2022 #lula #bolsonaro",108327,6331,CkYLzCVIpdz,2961168640703108979,2022-10-31 09:20:31,9,2022-10-31,0,114658
